2026-05-07 22:54:35,635 | INFO     | __init__:1050 | Created dataset directories at C:\Users\amork\Desktop\data\manifest-1600709154662\CRISP-ML(Q)\data\classification_dataset
2026-05-08 00:13:49,965 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0044_nodule_1.npz
2026-05-08 00:13:49,983 | INFO     | run:1440 | Progress: 30/1010 patients, 63 patches extracted
2026-05-08 00:13:49,984 | INFO     | run:1434 | Processing patient LIDC-IDRI-0045...
2026-05-08 00:13:49,988 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0045...
2026-05-08 00:14:01,079 | INFO     | _process_scan:953 | Found 12 nodule clusters
2026-05-08 00:14:01,124 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0045_nodule_0.npz
2026-05-08 00:14:01,172 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0045_nodule_1.npz
2026-05-08 00:14:01,218 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0045_nodule_2.npz
2026-05-08 00:14:01,266 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0045_nodule_3.npz
2026-05-08 00:14:01,311 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0045_nodule_4.npz
2026-05-08 00:14:01,354 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0045_nodule_5.npz
2026-05-08 00:14:01,377 | INFO     | run:1440 | Progress: 31/1010 patients, 69 patches extracted
2026-05-08 00:14:01,378 | INFO     | run:1434 | Processing patient LIDC-IDRI-0046...
2026-05-08 00:14:01,382 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0046...
2026-05-08 00:14:11,273 | INFO     | _process_scan:953 | Found 7 nodule clusters
2026-05-08 00:14:11,313 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0046_nodule_0.npz
2026-05-08 00:14:11,355 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0046_nodule_1.npz
2026-05-08 00:14:11,395 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0046_nodule_2.npz
2026-05-08 00:14:11,437 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0046_nodule_3.npz
2026-05-08 00:14:11,484 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0046_nodule_4.npz
2026-05-08 00:14:11,526 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0046_nodule_5.npz
2026-05-08 00:14:11,543 | INFO     | run:1440 | Progress: 32/1010 patients, 75 patches extracted
2026-05-08 00:14:11,543 | INFO     | run:1434 | Processing patient LIDC-IDRI-0047...
2026-05-08 00:14:11,547 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0047...
2026-05-08 00:14:18,772 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:14:18,816 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0047_nodule_0.npz
2026-05-08 00:14:18,834 | INFO     | run:1440 | Progress: 33/1010 patients, 76 patches extracted
2026-05-08 00:14:18,835 | INFO     | run:1434 | Processing patient LIDC-IDRI-0048...
2026-05-08 00:14:18,839 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0048...
2026-05-08 00:14:36,930 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:14:37,012 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0048_nodule_0.npz
2026-05-08 00:14:37,048 | INFO     | run:1440 | Progress: 34/1010 patients, 77 patches extracted
2026-05-08 00:14:37,049 | INFO     | run:1434 | Processing patient LIDC-IDRI-0049...
2026-05-08 00:14:37,053 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0049...
2026-05-08 00:14:45,190 | INFO     | _process_scan:953 | Found 15 nodule clusters
2026-05-08 00:14:45,233 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0049_nodule_0.npz
2026-05-08 00:14:45,275 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0049_nodule_1.npz
2026-05-08 00:14:45,316 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0049_nodule_2.npz
2026-05-08 00:14:45,360 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0049_nodule_3.npz
2026-05-08 00:14:45,401 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0049_nodule_4.npz
2026-05-08 00:14:45,443 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0049_nodule_5.npz
2026-05-08 00:14:45,485 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0049_nodule_6.npz
2026-05-08 00:14:45,525 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0049_nodule_7.npz
2026-05-08 00:14:45,541 | INFO     | run:1440 | Progress: 35/1010 patients, 85 patches extracted
2026-05-08 00:14:45,541 | INFO     | run:1434 | Processing patient LIDC-IDRI-0050...
2026-05-08 00:14:45,545 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0050...
2026-05-08 00:14:52,629 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:14:52,683 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0050_nodule_0.npz
2026-05-08 00:14:52,701 | INFO     | run:1440 | Progress: 36/1010 patients, 86 patches extracted
2026-05-08 00:14:52,702 | INFO     | run:1434 | Processing patient LIDC-IDRI-0051...
2026-05-08 00:14:52,706 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0051...
2026-05-08 00:15:01,095 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:15:01,141 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0051_nodule_0.npz
2026-05-08 00:15:01,182 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0051_nodule_1.npz
2026-05-08 00:15:01,207 | INFO     | run:1440 | Progress: 37/1010 patients, 88 patches extracted
2026-05-08 00:15:01,207 | INFO     | run:1434 | Processing patient LIDC-IDRI-0052...
2026-05-08 00:15:01,211 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0052...
2026-05-08 00:15:13,279 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:15:13,324 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0052_nodule_0.npz
2026-05-08 00:15:13,373 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0052_nodule_1.npz
2026-05-08 00:15:13,398 | INFO     | run:1440 | Progress: 38/1010 patients, 90 patches extracted
2026-05-08 00:15:13,398 | INFO     | run:1434 | Processing patient LIDC-IDRI-0053...
2026-05-08 00:15:13,403 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0053...
2026-05-08 00:15:21,154 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:15:21,194 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0053_nodule_0.npz
2026-05-08 00:15:21,236 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0053_nodule_1.npz
2026-05-08 00:15:21,250 | INFO     | run:1440 | Progress: 39/1010 patients, 92 patches extracted
2026-05-08 00:15:21,250 | INFO     | run:1434 | Processing patient LIDC-IDRI-0054...
2026-05-08 00:15:21,254 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0054...
2026-05-08 00:15:29,771 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:15:29,822 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0054_nodule_0.npz
2026-05-08 00:15:29,841 | INFO     | run:1440 | Progress: 40/1010 patients, 93 patches extracted
2026-05-08 00:15:29,842 | INFO     | run:1434 | Processing patient LIDC-IDRI-0055...
2026-05-08 00:15:29,846 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0055...
2026-05-08 00:15:37,120 | INFO     | _process_scan:953 | Found 7 nodule clusters
2026-05-08 00:15:37,171 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0055_nodule_0.npz
2026-05-08 00:15:37,212 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0055_nodule_1.npz
2026-05-08 00:15:37,244 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0055_nodule_2.npz
2026-05-08 00:15:37,261 | INFO     | run:1440 | Progress: 41/1010 patients, 96 patches extracted
2026-05-08 00:15:37,262 | INFO     | run:1434 | Processing patient LIDC-IDRI-0056...
2026-05-08 00:15:37,266 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0056...
2026-05-08 00:15:49,867 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:15:49,923 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0056_nodule_0.npz
2026-05-08 00:15:49,963 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0056_nodule_1.npz
2026-05-08 00:15:50,004 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0056_nodule_2.npz
2026-05-08 00:15:50,027 | INFO     | run:1440 | Progress: 42/1010 patients, 99 patches extracted
2026-05-08 00:15:50,028 | INFO     | run:1434 | Processing patient LIDC-IDRI-0057...
2026-05-08 00:15:50,031 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0057...
2026-05-08 00:16:03,669 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:16:03,732 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0057_nodule_0.npz
2026-05-08 00:16:03,752 | INFO     | run:1440 | Progress: 43/1010 patients, 100 patches extracted
2026-05-08 00:16:03,753 | INFO     | run:1434 | Processing patient LIDC-IDRI-0058...
2026-05-08 00:16:03,757 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0058...
2026-05-08 00:16:11,150 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:16:11,194 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0058_nodule_0.npz
2026-05-08 00:16:11,230 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0058_nodule_1.npz
2026-05-08 00:16:11,246 | INFO     | run:1440 | Progress: 44/1010 patients, 102 patches extracted
2026-05-08 00:16:11,247 | INFO     | run:1434 | Processing patient LIDC-IDRI-0059...
2026-05-08 00:16:11,251 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0059...
2026-05-08 00:16:21,027 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:16:21,072 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0059_nodule_0.npz
2026-05-08 00:16:21,088 | INFO     | run:1440 | Progress: 45/1010 patients, 103 patches extracted
2026-05-08 00:16:21,089 | INFO     | run:1434 | Processing patient LIDC-IDRI-0060...
2026-05-08 00:16:21,095 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0060...
2026-05-08 00:16:28,603 | INFO     | _process_scan:953 | Found 6 nodule clusters
2026-05-08 00:16:28,656 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0060_nodule_0.npz
2026-05-08 00:16:28,693 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0060_nodule_1.npz
2026-05-08 00:16:28,708 | INFO     | run:1440 | Progress: 46/1010 patients, 105 patches extracted
2026-05-08 00:16:28,708 | INFO     | run:1434 | Processing patient LIDC-IDRI-0061...
2026-05-08 00:16:28,714 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0061...
2026-05-08 00:16:35,349 | INFO     | _process_scan:953 | Found 6 nodule clusters
2026-05-08 00:16:35,397 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0061_nodule_0.npz
2026-05-08 00:16:35,442 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0061_nodule_1.npz
2026-05-08 00:16:35,485 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0061_nodule_2.npz
2026-05-08 00:16:35,527 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0061_nodule_3.npz
2026-05-08 00:16:35,571 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0061_nodule_4.npz
2026-05-08 00:16:35,589 | INFO     | run:1440 | Progress: 47/1010 patients, 110 patches extracted
2026-05-08 00:16:35,590 | INFO     | run:1434 | Processing patient LIDC-IDRI-0062...
2026-05-08 00:16:35,593 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0062...
2026-05-08 00:16:40,509 | INFO     | _process_scan:953 | Found 0 nodule clusters
2026-05-08 00:16:40,523 | INFO     | run:1440 | Progress: 47/1010 patients, 110 patches extracted
2026-05-08 00:16:40,524 | INFO     | run:1434 | Processing patient LIDC-IDRI-0063...
2026-05-08 00:16:40,526 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0063...
2026-05-08 00:16:51,736 | INFO     | _process_scan:953 | Found 4 nodule clusters
2026-05-08 00:16:51,783 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0063_nodule_0.npz
2026-05-08 00:16:51,817 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0063_nodule_1.npz
2026-05-08 00:16:51,834 | INFO     | run:1440 | Progress: 48/1010 patients, 112 patches extracted
2026-05-08 00:16:51,835 | INFO     | run:1434 | Processing patient LIDC-IDRI-0064...
2026-05-08 00:16:51,839 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0064...
2026-05-08 00:16:58,412 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:16:58,450 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0064_nodule_0.npz
2026-05-08 00:16:58,468 | INFO     | run:1440 | Progress: 49/1010 patients, 113 patches extracted
2026-05-08 00:16:58,469 | INFO     | run:1434 | Processing patient LIDC-IDRI-0065...
2026-05-08 00:16:58,474 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0065...
2026-05-08 00:17:08,627 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:17:08,654 | INFO     | run:1440 | Progress: 49/1010 patients, 113 patches extracted
2026-05-08 00:17:08,654 | INFO     | run:1434 | Processing patient LIDC-IDRI-0066...
2026-05-08 00:17:08,667 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0066...
2026-05-08 00:17:51,822 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:17:51,884 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0066_nodule_0.npz
2026-05-08 00:17:52,021 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0066_nodule_1.npz
2026-05-08 00:17:52,082 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0066_nodule_2.npz
2026-05-08 00:17:52,126 | INFO     | run:1440 | Progress: 50/1010 patients, 116 patches extracted
2026-05-08 00:17:52,126 | INFO     | run:1434 | Processing patient LIDC-IDRI-0067...
2026-05-08 00:17:52,130 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0067...
2026-05-08 00:18:03,409 | INFO     | _process_scan:953 | Found 4 nodule clusters
2026-05-08 00:18:03,453 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0067_nodule_0.npz
2026-05-08 00:18:03,496 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0067_nodule_1.npz
2026-05-08 00:18:03,519 | INFO     | run:1440 | Progress: 51/1010 patients, 118 patches extracted
2026-05-08 00:18:03,520 | INFO     | run:1434 | Processing patient LIDC-IDRI-0068...
2026-05-08 00:18:03,524 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0068...
2026-05-08 00:18:15,691 | INFO     | _process_scan:953 | Found 6 nodule clusters
2026-05-08 00:18:15,736 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0068_nodule_0.npz
2026-05-08 00:18:15,784 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0068_nodule_1.npz
2026-05-08 00:18:15,831 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0068_nodule_2.npz
2026-05-08 00:18:15,879 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0068_nodule_3.npz
2026-05-08 00:18:15,901 | INFO     | run:1440 | Progress: 52/1010 patients, 122 patches extracted
2026-05-08 00:18:15,901 | INFO     | run:1434 | Processing patient LIDC-IDRI-0069...
2026-05-08 00:18:15,905 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0069...
2026-05-08 00:18:25,725 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:18:25,769 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0069_nodule_0.npz
2026-05-08 00:18:25,815 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0069_nodule_1.npz
2026-05-08 00:18:25,832 | INFO     | run:1440 | Progress: 53/1010 patients, 124 patches extracted
2026-05-08 00:18:25,832 | INFO     | run:1434 | Processing patient LIDC-IDRI-0070...
2026-05-08 00:18:25,836 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0070...
2026-05-08 00:18:31,650 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:18:31,719 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0070_nodule_0.npz
2026-05-08 00:18:31,746 | INFO     | run:1440 | Progress: 54/1010 patients, 125 patches extracted
2026-05-08 00:18:31,754 | INFO     | run:1434 | Processing patient LIDC-IDRI-0071...
2026-05-08 00:18:31,759 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0071...
2026-05-08 00:18:41,946 | INFO     | _process_scan:953 | Found 0 nodule clusters
2026-05-08 00:18:41,975 | INFO     | run:1440 | Progress: 54/1010 patients, 125 patches extracted
2026-05-08 00:18:41,975 | INFO     | run:1434 | Processing patient LIDC-IDRI-0072...
2026-05-08 00:18:41,978 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0072...
2026-05-08 00:18:53,443 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:18:53,504 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0072_nodule_0.npz
2026-05-08 00:18:53,531 | INFO     | run:1440 | Progress: 55/1010 patients, 126 patches extracted
2026-05-08 00:18:53,531 | INFO     | run:1434 | Processing patient LIDC-IDRI-0073...
2026-05-08 00:18:53,536 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0073...
2026-05-08 00:19:02,873 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:19:02,914 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0073_nodule_0.npz
2026-05-08 00:19:02,930 | INFO     | run:1440 | Progress: 56/1010 patients, 127 patches extracted
2026-05-08 00:19:02,930 | INFO     | run:1434 | Processing patient LIDC-IDRI-0074...
2026-05-08 00:19:02,935 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0074...
2026-05-08 00:19:07,326 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:19:07,365 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0074_nodule_0.npz
2026-05-08 00:19:07,378 | INFO     | run:1440 | Progress: 57/1010 patients, 128 patches extracted
2026-05-08 00:19:07,378 | INFO     | run:1434 | Processing patient LIDC-IDRI-0075...
2026-05-08 00:19:07,383 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0075...
2026-05-08 00:19:20,815 | INFO     | _process_scan:953 | Found 4 nodule clusters
2026-05-08 00:19:20,879 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0075_nodule_0.npz
2026-05-08 00:19:20,908 | INFO     | run:1440 | Progress: 58/1010 patients, 129 patches extracted
2026-05-08 00:19:20,909 | INFO     | run:1434 | Processing patient LIDC-IDRI-0076...
2026-05-08 00:19:20,913 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0076...
2026-05-08 00:19:37,023 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:19:37,071 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0076_nodule_0.npz
2026-05-08 00:19:37,096 | INFO     | run:1440 | Progress: 59/1010 patients, 130 patches extracted
2026-05-08 00:19:37,096 | INFO     | run:1434 | Processing patient LIDC-IDRI-0077...
2026-05-08 00:19:37,100 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0077...
2026-05-08 00:19:46,057 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:19:46,113 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0077_nodule_0.npz
2026-05-08 00:19:46,127 | INFO     | run:1440 | Progress: 60/1010 patients, 131 patches extracted
2026-05-08 00:19:46,128 | INFO     | run:1434 | Processing patient LIDC-IDRI-0078...
2026-05-08 00:19:46,132 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0078...
2026-05-08 00:19:51,681 | INFO     | _process_scan:953 | Found 4 nodule clusters
2026-05-08 00:19:51,728 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0078_nodule_0.npz
2026-05-08 00:19:51,769 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0078_nodule_1.npz
2026-05-08 00:19:51,805 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0078_nodule_2.npz
2026-05-08 00:19:51,816 | INFO     | run:1440 | Progress: 61/1010 patients, 134 patches extracted
2026-05-08 00:19:51,816 | INFO     | run:1434 | Processing patient LIDC-IDRI-0079...
2026-05-08 00:19:51,820 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0079...
2026-05-08 00:19:57,800 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:19:57,854 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0079_nodule_0.npz
2026-05-08 00:19:57,870 | INFO     | run:1440 | Progress: 62/1010 patients, 135 patches extracted
2026-05-08 00:19:57,871 | INFO     | run:1434 | Processing patient LIDC-IDRI-0080...
2026-05-08 00:19:57,875 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0080...
2026-05-08 00:20:11,110 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:20:11,170 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0080_nodule_0.npz
2026-05-08 00:20:11,222 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0080_nodule_1.npz
2026-05-08 00:20:11,245 | INFO     | run:1440 | Progress: 63/1010 patients, 137 patches extracted
2026-05-08 00:20:11,245 | INFO     | run:1434 | Processing patient LIDC-IDRI-0081...
2026-05-08 00:20:11,249 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0081...
2026-05-08 00:20:19,183 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:20:19,235 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0081_nodule_0.npz
2026-05-08 00:20:19,275 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0081_nodule_1.npz
2026-05-08 00:20:19,293 | INFO     | run:1440 | Progress: 64/1010 patients, 139 patches extracted
2026-05-08 00:20:19,294 | INFO     | run:1434 | Processing patient LIDC-IDRI-0082...
2026-05-08 00:20:19,298 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0082...
2026-05-08 00:20:33,498 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:20:33,557 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0082_nodule_0.npz
2026-05-08 00:20:33,576 | INFO     | run:1440 | Progress: 65/1010 patients, 140 patches extracted
2026-05-08 00:20:33,576 | INFO     | run:1434 | Processing patient LIDC-IDRI-0083...
2026-05-08 00:20:33,580 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0083...
2026-05-08 00:20:48,658 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:20:48,702 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0083_nodule_0.npz
2026-05-08 00:20:48,747 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0083_nodule_1.npz
2026-05-08 00:20:48,766 | INFO     | run:1440 | Progress: 66/1010 patients, 142 patches extracted
2026-05-08 00:20:48,767 | INFO     | run:1434 | Processing patient LIDC-IDRI-0084...
2026-05-08 00:20:48,770 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0084...
2026-05-08 00:20:56,111 | INFO     | _process_scan:953 | Found 6 nodule clusters
2026-05-08 00:20:56,154 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0084_nodule_0.npz
2026-05-08 00:20:56,199 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0084_nodule_1.npz
2026-05-08 00:20:56,241 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0084_nodule_2.npz
2026-05-08 00:20:56,258 | INFO     | run:1440 | Progress: 67/1010 patients, 145 patches extracted
2026-05-08 00:20:56,258 | INFO     | run:1434 | Processing patient LIDC-IDRI-0085...
2026-05-08 00:20:56,262 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0085...
2026-05-08 00:21:10,612 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:21:10,656 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0085_nodule_0.npz
2026-05-08 00:21:10,684 | INFO     | run:1440 | Progress: 68/1010 patients, 146 patches extracted
2026-05-08 00:21:10,685 | INFO     | run:1434 | Processing patient LIDC-IDRI-0086...
2026-05-08 00:21:10,689 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0086...
2026-05-08 00:21:25,942 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:21:25,980 | INFO     | run:1440 | Progress: 68/1010 patients, 146 patches extracted
2026-05-08 00:21:25,981 | INFO     | run:1434 | Processing patient LIDC-IDRI-0087...
2026-05-08 00:21:25,985 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0087...
2026-05-08 00:21:34,103 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:21:34,148 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0087_nodule_0.npz
2026-05-08 00:21:34,191 | INFO     | run:1440 | Progress: 69/1010 patients, 147 patches extracted
2026-05-08 00:21:34,194 | INFO     | run:1434 | Processing patient LIDC-IDRI-0088...
2026-05-08 00:21:34,212 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0088...
2026-05-08 00:21:45,224 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:21:45,275 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0088_nodule_0.npz
2026-05-08 00:21:45,317 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0088_nodule_1.npz
2026-05-08 00:21:45,336 | INFO     | run:1440 | Progress: 70/1010 patients, 149 patches extracted
2026-05-08 00:21:45,336 | INFO     | run:1434 | Processing patient LIDC-IDRI-0089...
2026-05-08 00:21:45,340 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0089...
2026-05-08 00:21:56,933 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:21:56,990 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0089_nodule_0.npz
2026-05-08 00:21:57,011 | INFO     | run:1440 | Progress: 71/1010 patients, 150 patches extracted
2026-05-08 00:21:57,011 | INFO     | run:1434 | Processing patient LIDC-IDRI-0090...
2026-05-08 00:21:57,015 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0090...
2026-05-08 00:22:04,805 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:22:04,852 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0090_nodule_0.npz
2026-05-08 00:22:04,868 | INFO     | run:1440 | Progress: 72/1010 patients, 151 patches extracted
2026-05-08 00:22:04,868 | INFO     | run:1434 | Processing patient LIDC-IDRI-0091...
2026-05-08 00:22:04,872 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0091...
2026-05-08 00:22:14,506 | INFO     | _process_scan:953 | Found 5 nodule clusters
